source_asset_id,sku_id,split,source_sha256,source_image_relative_path,mask_method,x0,y0,x1,y1,cutout_width,cutout_height,foreground_pixels,cutout_sha256,cutout_relative_path,category,metadata_status,status,rejection_reason
79f385fe7bf9bb2cb32e201b445af56e1c0635268c10607ba41ada6a1a035a9b,7899706197762,train,4338670ee0ecf14f485fda18746f21285afbfb181010c447085ebd48df8e7dd0,images/train/79f385fe7bf9bb2cb32e201b445af56e1c0635268c10607ba41ada6a1a035a9b.jpg,rgb,424,148,777,1056,353,908,63756,3cb2149be5692cddcfaf75d8baa331d8ef11cb7d8122aad099916d1337ea47c3,cutouts/79f385fe7bf9bb2cb32e201b445af56e1c0635268c10607ba41ada6a1a035a9b.png,,OK,accepted,
7a2db58a80dfe1d608f91d8314afbf68a54b6ece9f1359e4d0b1bcedd8f69e4e,7773800002811,train,e7b10f8549df9c5504821e0dc08533236f195f342147e1572720b4729363884c,images/train/7a2db58a80dfe1d608f91d8314afbf68a54b6ece9f1359e4d0b1bcedd8f69e4e.jpg,rgb,119,188,1081,1012,962,824,603601,0f6d8f60d0fea9edeacf5400dccf44ae935959c49ea5d84ddbbef2ac8345c949,cutouts/7a2db58a80dfe1d608f91d8314afbf68a54b6ece9f1359e4d0b1bcedd8f69e4e.png,,OK,accepted,
7a39a3e74c0831b03d90096cabfabd432664b37361c951d566a3bac51479e601,8410412608022,train,bb9613c2daa43233912694b37b18243cbf21039226af54b2db79005a76fa0c5d,images/train/7a39a3e74c0831b03d90096cabfabd432664b37361c951d566a3bac51479e601.jpg,rgb,200,356,959,842,759,486,308862,fbe7dfdd0ab74a9327b096c7063c6d67597324b65d3f7c295495f00a3f9d8fc9,cutouts/7a39a3e74c0831b03d90096cabfabd432664b37361c951d566a3bac51479e601.png,,OK,accepted,
7a57e443af74a43668f893542ab18f044f42e4e6dd2e1477dc436a3a3fcbf7ce,7896042041377,train,6e8a13682334d1411f03bc00e28faaf762b8e48ac35e4b6c315617824dceadd6,images/train/7a57e443af74a43668f893542ab18f044f42e4e6dd2e1477dc436a3a3fcbf7ce.jpg,rgb,256,306,945,894,689,588,272444,c57a69f305ce3165c1d811801c9eeca0497a5b1cd96b3c2ac7476ddc5a27a426,cutouts/7a57e443af74a43668f893542ab18f044f42e4e6dd2e1477dc436a3a3fcbf7ce.png,,OK,accepted,
7a65a9e41504d44397d2a616b8458896ddabd76fcd4e6d91632a0d3fdf267603,855958006693,train,a1dd1d0f37a7fdebef8934a5322485ec559d03bc8a26401e04f56912ec8d1b47,images/train/7a65a9e41504d44397d2a616b8458896ddabd76fcd4e6d91632a0d3fdf267603.jpg,rgb,322,69,878,1132,556,1063,493265,a85d8f66bb55cc988f88338b8f93e2261d72057c10fc29685c5cc8ee19a42903,cutouts/7a65a9e41504d44397d2a616b8458896ddabd76fcd4e6d91632a0d3fdf267603.png,,OK,accepted,
7b07b766d964281edc7f6a7ac30731fe32d591e3c7693710031c6be275f97c16,7896183900755,train,fcb0df9c90389bc9a9fbd6db1c5aa8b1a8a7733f6acbb98063e48ef5d3f16bc8,images/train/7b07b766d964281edc7f6a7ac30731fe32d591e3c7693710031c6be275f97c16.jpg,rgb,339,78,666,919,327,841,250855,4d1a8405a362653bda86b3f97ad52a0285724b908521d0530a64fc495d7c758a,cutouts/7b07b766d964281edc7f6a7ac30731fe32d591e3c7693710031c6be275f97c16.png,,OK,accepted,
7b3a7a69f3e805a6bc1501804d369f61fa977efd73e0e30c081695531a939fa7,7773510140476,train,46f4505d63857e584608af63af45397ba9952d8c183e0d5031a66000d37735de,images/train/7b3a7a69f3e805a6bc1501804d369f61fa977efd73e0e30c081695531a939fa7.jpg,rgb,264,154,958,1049,694,895,583723,0b4f423e0651a089828ef035be5a3a36592e2c53019b0c735b28d654bbcb5d24,cutouts/7b3a7a69f3e805a6bc1501804d369f61fa977efd73e0e30c081695531a939fa7.png,,OK,accepted,
7b61da93853dbdf993d5964cedf118a5105bb7a7086c5c12f46a455c0ee735c4,048107256302,train,c38b57d7e44e1f1dcd81fc9f06163e046985859c34f7f85151995077c5f4cc3d,images/train/7b61da93853dbdf993d5964cedf118a5105bb7a7086c5c12f46a455c0ee735c4.jpg,rgb,320,134,881,1069,561,935,445411,d1de32f8bdef3ba9787a1c5d4de9e4aad67138aab96facaf38a154173dd0acd3,cutouts/7b61da93853dbdf993d5964cedf118a5105bb7a7086c5c12f46a455c0ee735c4.png,,OK,accepted,
7b7c921cd48544d894294d425f8ec713f0adf6bea14fb193a787331ebdc3d2a3,7896183905729,train,f9095d7efa6855e267a6737815d03d58acfc51e42ea1ffcbfa2ca4e98cbcc7ec,images/train/7b7c921cd48544d894294d425f8ec713f0adf6bea14fb193a787331ebdc3d2a3.jpg,rgb,104,228,895,771,791,543,398254,699856a492ed74ec21606b9693200a5ad048d2d427c372c6e8b45de0eef05bf2,cutouts/7b7c921cd48544d894294d425f8ec713f0adf6bea14fb193a787331ebdc3d2a3.png,,OK,accepted,
7c840911d856d140bcd4cc69b260e2c66d188c28ac7e7ed3bd4c8d95de0b9f8f,7896451927903,train,bf47bfd8c53b572eb69b0aa5f161105dfe7465c12eb2c0e7d5dbbe064e9714dc,images/train/7c840911d856d140bcd4cc69b260e2c66d188c28ac7e7ed3bd4c8d95de0b9f8f.jpg,rgb,300,170,893,1043,593,873,471130,56d6d78ddae25c554f722a8e8373e08c0e3f9c74b185bb23eeec4248a0608f19,cutouts/7c840911d856d140bcd4cc69b260e2c66d188c28ac7e7ed3bd4c8d95de0b9f8f.png,,OK,accepted,
7c9d46b701642d10ed9051a8d2dbcdda38c30a1ed09e471641a5ee4f742fc6b1,309974700115,train,0f4664ea0bc70dcc9aa05859dbf6d6f930a2a3f6a5e51ca99e5d540c4705bb61,images/train/7c9d46b701642d10ed9051a8d2dbcdda38c30a1ed09e471641a5ee4f742fc6b1.jpg,rgb,473,177,731,1020,258,843,204982,f95c2a37cdc5e3158b8b6e64b0e672622cb74e6f72670e46f57d0cfcc55a8162,cutouts/7c9d46b701642d10ed9051a8d2dbcdda38c30a1ed09e471641a5ee4f742fc6b1.png,,OK,accepted,
7da1834d2db1a1b4798c83558e45b7ca8170a9d54e0ef4298ef19b6080b524a1,7503037746192,train,c4605faf1d5b772f8c55afc5bb1e09252e9cd53e73aab6d427e852d6a41cc4e0,images/train/7da1834d2db1a1b4798c83558e45b7ca8170a9d54e0ef4298ef19b6080b524a1.jpg,rgb,220,99,981,1102,761,1003,684524,aaf1483a3e66eeb99e5c0c08259bab45b7b5422eb84b8f0cd9dd4c442fb2d36f,cutouts/7da1834d2db1a1b4798c83558e45b7ca8170a9d54e0ef4298ef19b6080b524a1.png,,OK,accepted,
7db87da94915d5a4680abfc3ca3ee2f417210a757343ee0d3d952d1998e80097,7896451901361,train,3c076dce153dc1c9f7a4d9fcb44efd61a56f8edb40b3fecd839f807b0cddaa68,images/train/7db87da94915d5a4680abfc3ca3ee2f417210a757343ee0d3d952d1998e80097.jpg,rgb,255,497,945,719,690,222,148575,ef62aeee2f963eee47e678d9533eeb868c141818b6e5ffc06ed4fb476efa7179,cutouts/7db87da94915d5a4680abfc3ca3ee2f417210a757343ee0d3d952d1998e80097.png,,OK,accepted,
7e1f01b7f8ac53f92e539cf3d368f3a8b0da6d33043409e23803f3babf69ec8c,7702191523537,train,8e8a9394547ac01048e9d8aa73cda3da705f4d550ec6c1612dd1b642b5b47fb8,images/train/7e1f01b7f8ac53f92e539cf3d368f3a8b0da6d33043409e23803f3babf69ec8c.jpg,rgb,482,148,770,1052,288,904,247894,a987cf199f45dd3acbfe72680bf0bbc4eab894d514836edb6898970c5628150e,cutouts/7e1f01b7f8ac53f92e539cf3d368f3a8b0da6d33043409e23803f3babf69ec8c.png,,OK,accepted,
7e3e4ed889e15266f74c58b55b46053a7cb766aefa4c6733b53bf3ab2c592f56,1000000000500,train,8b411446d59af83496e184380a5ee282645f62c53dd2ba85cdc79cdfea8f8337,images/train/7e3e4ed889e15266f74c58b55b46053a7cb766aefa4c6733b53bf3ab2c592f56.jpg,rgb,308,99,892,1101,584,1002,581505,1ed308b60cf5c65ccf94349a1b4177738a478cc06fbe46e0f088ff9d3e92b930,cutouts/7e3e4ed889e15266f74c58b55b46053a7cb766aefa4c6733b53bf3ab2c592f56.png,,OK,accepted,
7e50b4005f04880a89f7f00603c93812f29e73264c2c75416cb4c7203b3ce81b,7771257081212,train,080fb63ddfc82fb43ca808ab9ea132412859fb231c705c4670eb9ef1882a0187,images/train/7e50b4005f04880a89f7f00603c93812f29e73264c2c75416cb4c7203b3ce81b.jpg,rgb,329,141,902,1052,573,911,459120,0e0bdd7e4f84026106f6958d48937c9b73dd7bef98716c481b656dfcadc1ed2d,cutouts/7e50b4005f04880a89f7f00603c93812f29e73264c2c75416cb4c7203b3ce81b.png,,OK,accepted,
7f3adba40273053d9ff44b06d5d6918770f1f1c266b7b7e105189b9c620b6291,8410412608015,train,27664bcfbedc37432b69940fd4c0791cbfcd3d92f4f42eaff815ffbe326cc3b9,images/train/7f3adba40273053d9ff44b06d5d6918770f1f1c266b7b7e105189b9c620b6291.jpg,rgb,246,352,954,808,708,456,265287,2e4e5a95921955579b776a6c960aa45a79c6d56901bf288a055d8cb89c489fcb,cutouts/7f3adba40273053d9ff44b06d5d6918770f1f1c266b7b7e105189b9c620b6291.png,,OK,accepted,
7f8555660704b2c8f2577cda950342af0ec6edf98d1685f5c61f1efbf8cf95c6,42277057,train,53da31a86345714221eec9aa23a11a2066d11d422ae4f5def3de223030b835c6,images/train/7f8555660704b2c8f2577cda950342af0ec6edf98d1685f5c61f1efbf8cf95c6.jpg,rgb,205,293,1003,928,798,635,293923,28fd4b0165a778146b642e88f8b52bc4cb034cca7988c5c178513f5609f56d51,cutouts/7f8555660704b2c8f2577cda950342af0ec6edf98d1685f5c61f1efbf8cf95c6.png,,OK,accepted,
7fff854bc3e06ce4533fed53d8019d26d67fda7a95d160a8de091a4ea9a9ac19,6942108418483,train,2438700a50974d55c2b5516b6bd82f8f6263c0cbaebeebbc33105f0fc73cdc45,images/train/7fff854bc3e06ce4533fed53d8019d26d67fda7a95d160a8de091a4ea9a9ac19.jpg,rgb,345,77,842,1154,497,1077,394419,8b76442807e13d6e2ede7add8e331e26f5e8579b6efdf967ae39c59db2918e9e,cutouts/7fff854bc3e06ce4533fed53d8019d26d67fda7a95d160a8de091a4ea9a9ac19.png,,OK,accepted,
8047378c76284368ec747493798eef3150249b8d1757956d91902ba1532db193,7702026158644,train,001274517d947f195a52f48505fb2743f525d4a25186d1aae91cbcc42bd705b2,images/train/8047378c76284368ec747493798eef3150249b8d1757956d91902ba1532db193.jpg,rgb,423,143,800,1138,377,995,253189,4723fcf45c9f948ab882fa78ba4d43e96bdd5835a349f04b90beb5295a29fccf,cutouts/8047378c76284368ec747493798eef3150249b8d1757956d91902ba1532db193.png,,OK,accepted,
80fc4bfb05ae710d0c02a0b2649ab31d9dcb0720e0364cbc849709d1014aa481,6941696108509,train,a87d131b1e65062f2f621f7fc6a7f64208f3404ffef9ba87a535b6c9663706ac,images/train/80fc4bfb05ae710d0c02a0b2649ab31d9dcb0720e0364cbc849709d1014aa481.jpg,rgb,447,122,732,1107,285,985,270289,e5abde2c8715612ac36ba2ef056930874949f2d680549d77de8dba19679d036f,cutouts/80fc4bfb05ae710d0c02a0b2649ab31d9dcb0720e0364cbc849709d1014aa481.png,,OK,accepted,
8102467892d12071bbb5c722fba2e13b80f8489b3ce2e4e5d4e4a93f77843692,7899620665125,train,feb4c90c1b4cdae097c930bbe8f3ae2366935530fc11cc437205d0e008b7ea8c,images/train/8102467892d12071bbb5c722fba2e13b80f8489b3ce2e4e5d4e4a93f77843692.jpg,rgb,154,84,1044,1056,890,972,497256,c637a6528801c2938052354db63840f85e751fa24f0c6a44d90288804ca3d522,cutouts/8102467892d12071bbb5c722fba2e13b80f8489b3ce2e4e5d4e4a93f77843692.png,,OK,accepted,
81d82b230e7217e194be24e35e39dbde50cdfcd1c29e47c1ae16ca35b51f8369,7509552992076,train,deb047ea391c1b503212b0b8d159ba7c24883f718cfa5499ef540d992f9ae975,images/train/81d82b230e7217e194be24e35e39dbde50cdfcd1c29e47c1ae16ca35b51f8369.jpg,rgb,434,93,767,1107,333,1014,250722,7d6c8b10a90fa285d31772d66a2bf9ada8cf78c901aa86d034714a9cb375c0ee,cutouts/81d82b230e7217e194be24e35e39dbde50cdfcd1c29e47c1ae16ca35b51f8369.png,,OK,accepted,
82100984ffd25661f40b79ac1d423643ecaafc68a82c39a2c8e5af78f81a7133,7770000420100,train,c5d438b1a7ff64d21067a888862c574da550d3f647cea61d2d7bb27aed5fd870,images/train/82100984ffd25661f40b79ac1d423643ecaafc68a82c39a2c8e5af78f81a7133.jpg,rgb,303,167,902,1039,599,872,476531,ec5d951b4a0f8d42593fcdf002a9860a1d4a121e67a3f5ca612dde0d75807cc0,cutouts/82100984ffd25661f40b79ac1d423643ecaafc68a82c39a2c8e5af78f81a7133.png,,OK,accepted,
82662b318a8b56f311bf68881e3ace5701dc678b23d9096b4aaf21eaa67db9c1,7771258730379,train,d597e6f214198f55ebe169b5e44e3e97db458721e1b0f0b4820282a2743b3666,images/train/82662b318a8b56f311bf68881e3ace5701dc678b23d9096b4aaf21eaa67db9c1.jpg,rgb,283,151,920,1056,637,905,468473,2fe71d14dc21a9b46edeaa3be9832f755ecf19331d05874f7a5fc1c16a492f38,cutouts/82662b318a8b56f311bf68881e3ace5701dc678b23d9096b4aaf21eaa67db9c1.png,,OK,accepted,
83f3afbb4094bae1b62675161beb5bb3adfa4a6207250c9ba18d894d7ac6a5b4,7509552957235,train,a0d47b29b004b7da521e642e587f0eb29290f15bce749b015d499afe427b84a6,images/train/83f3afbb4094bae1b62675161beb5bb3adfa4a6207250c9ba18d894d7ac6a5b4.jpg,rgb,529,143,672,1066,143,923,117857,16cc257714d3d2516f3d5424c85879249dc81e731c2917bce6c53b3b007d15a8,cutouts/83f3afbb4094bae1b62675161beb5bb3adfa4a6207250c9ba18d894d7ac6a5b4.png,,OK,accepted,
84e0aff316ce7a04d442dfb2ad0d1b8a20f664a3d1ca1cd29bc19fe7adcf356b,7790010003186,train,d37e3a0682ae017a531617fce86e2d5e66884225114b3c956b4db20887eeab41,images/train/84e0aff316ce7a04d442dfb2ad0d1b8a20f664a3d1ca1cd29bc19fe7adcf356b.jpg,rgb,378,114,822,1048,444,934,304249,8f43ddf7203097d9a79339dc8d612a7221cfdcf0c15b08b76607766c077db35b,cutouts/84e0aff316ce7a04d442dfb2ad0d1b8a20f664a3d1ca1cd29bc19fe7adcf356b.png,,OK,accepted,
8517ebcdfd2fb8e64724720010f570102f9b5676bbc6cec54a8755e65926f9ea,7509552982701,train,fcf6829cb25f7a5c5a5e25786b73b1f9e2fcf3b3a32858011acc7de9f296736e,images/train/8517ebcdfd2fb8e64724720010f570102f9b5676bbc6cec54a8755e65926f9ea.jpg,rgb,461,126,711,1113,250,987,230237,46419c245ac3653292370269d48af93da2f6c992329d710ed4fa9e5646f2252c,cutouts/8517ebcdfd2fb8e64724720010f570102f9b5676bbc6cec54a8755e65926f9ea.png,,OK,accepted,
8573cf6db827c992a0e834df30961edbfba90b759f2f8eec7d2722fdf35ca75c,6941696111424,train,e6056f495e8400faa956f22b539587149940b03e8dff14b032954c17af9b7645,images/train/8573cf6db827c992a0e834df30961edbfba90b759f2f8eec7d2722fdf35ca75c.jpg,rgb,446,93,828,1147,382,1054,382252,5f2c546ba7c4e23abf40ada130899756e7f885c86bd02dad3f3611bf78efdd16,cutouts/8573cf6db827c992a0e834df30961edbfba90b759f2f8eec7d2722fdf35ca75c.png,,OK,accepted,
85bb6682fbad27e20f42671a5e19320aea887ace535907149d70e372f9744191,7896115700392,train,26a43529f71717d88d7fa1edea9274e351bab29c05a52cc72fd509acfb68ad51,images/train/85bb6682fbad27e20f42671a5e19320aea887ace535907149d70e372f9744191.jpg,rgb,417,152,771,1051,354,899,193546,1eafcb532926502a8f7986b6f7cbe8d6ba5e2921357ef5172fbb091b21cf2896,cutouts/85bb6682fbad27e20f42671a5e19320aea887ace535907149d70e372f9744191.png,,OK,accepted,
8611f94d1355fd59e4ba15d1e61d7356c55c9a58321b2285652e0efdb300708b,7791293049960,train,a6c3d7e18321c5c8f1f5becee5fc3bbae7b4eac69176d8d5f49295d46f8d05bf,images/train/8611f94d1355fd59e4ba15d1e61d7356c55c9a58321b2285652e0efdb300708b.jpg,rgb,489,148,711,1052,222,904,164900,91fc8ae44e7c7fc324743c839b9baeedb520287648d457a4a1a04281e76409fb,cutouts/8611f94d1355fd59e4ba15d1e61d7356c55c9a58321b2285652e0efdb300708b.png,,OK,accepted,
87805002531c1f9084e7111fcd9af8e0f0ef035bf9f389392557e214d21534e3,7770017980062,train,9ccaa06c9c27fdcf5beb72d847de75bd49fb6df4ff2d7af7d0c2c12ddaaf677d,images/train/87805002531c1f9084e7111fcd9af8e0f0ef035bf9f389392557e214d21534e3.jpg,rgb,295,153,900,1032,605,879,451707,053e11d86d55d63a885b95981dce8b1378909336e6ac4a1933a14a862ac97b00,cutouts/87805002531c1f9084e7111fcd9af8e0f0ef035bf9f389392557e214d21534e3.png,,OK,accepted,
87c27c184b30a7f630d80a5c67f96b4eedcd78473df5909580d1a122915d76de,1200185060748,train,e2957ee1e4e7bbfc603d43c683165401dc4974ce5c6f43f2e1180242b4b45c0a,images/train/87c27c184b30a7f630d80a5c67f96b4eedcd78473df5909580d1a122915d76de.jpg,rgb,379,145,877,1070,498,925,298509,4dfbaa03e4240aa536f1d2df74c04de922e0ea00cd876d3af2f373d4db9076c7,cutouts/87c27c184b30a7f630d80a5c67f96b4eedcd78473df5909580d1a122915d76de.png,,OK,accepted,
88051e4df2cde6b7a0834a1668f013394115a24ff045996673da75aba0759ecd,041554098303,train,643a5ebad07053fde6cbed1b003904f8790baf028f851126f6946c59e7738da4,images/train/88051e4df2cde6b7a0834a1668f013394115a24ff045996673da75aba0759ecd.jpg,rgb,469,141,730,1061,261,920,187343,57407b5279a7d5013686d4dc5101cfb7802cc6901aeb4865e97a47f68decacca,cutouts/88051e4df2cde6b7a0834a1668f013394115a24ff045996673da75aba0759ecd.png,,OK,accepted,
882cef5dd5b26ece91e33cb445873abf222c5d338ec1a32aced559f4a1200007,7791293050119,train,8182f504dc185c935a63bce50375b2e292a2758305736438efd4863c6615e548,images/train/882cef5dd5b26ece91e33cb445873abf222c5d338ec1a32aced559f4a1200007.jpg,rgb,485,131,716,1070,231,939,184907,7cc58a9772960baf570056a4af4920787f08aae9026493925c555137eb4a6c7a,cutouts/882cef5dd5b26ece91e33cb445873abf222c5d338ec1a32aced559f4a1200007.png,,OK,accepted,
88d809ec864efeec1baea6001c225e1b04af21edee0a37a0e4f16cec88a38cea,3997800006202,train,04d06eea2be9ed7009fc899ab3ac0a6ca256aec48408a78c8b54991f51b7c13a,images/train/88d809ec864efeec1baea6001c225e1b04af21edee0a37a0e4f16cec88a38cea.jpg,rgb,269,220,955,1032,686,812,472603,4f3e560711df68443787e08babbbd2453fdb6bee88e416c8bae66eb85c64179b,cutouts/88d809ec864efeec1baea6001c225e1b04af21edee0a37a0e4f16cec88a38cea.png,,OK,accepted,
892aa941705083054b3c651d5d5dbdf978e85a31e2b1976604f27cd2db2883dc,7898080665805,train,0672df4cee9acd7716089afc6d3b299fca85ff5d4228fe52e6481074bfed4298,images/train/892aa941705083054b3c651d5d5dbdf978e85a31e2b1976604f27cd2db2883dc.jpg,rgb,425,126,798,1089,373,963,352616,12796de5db84c65ffda99746a4d9e5e194fb0e48bac6c69d9cb6a0fe0c062682,cutouts/892aa941705083054b3c651d5d5dbdf978e85a31e2b1976604f27cd2db2883dc.png,,OK,accepted,
894193fdb3a8954dad25257e9b2e79ec6300a7ec5af46e25d53121c9acafecbf,7702032253111,train,9a5e2636e0f9eac60f31e45faed926704499ac9786abe19822989fd4a584c6ad,images/train/894193fdb3a8954dad25257e9b2e79ec6300a7ec5af46e25d53121c9acafecbf.jpg,rgb,187,100,809,896,622,796,425151,c8fbf23936b98a6b2adee1c87aebe97b360c70aa1d1ee981ec68bf051b2905e0,cutouts/894193fdb3a8954dad25257e9b2e79ec6300a7ec5af46e25d53121c9acafecbf.png,,OK,accepted,
894af15f849e1ff2eac7956701220433e4d8e3e3f17543daa41fdef61e560d04,7891151042178,train,03100a6a233b714e003db3d7ec5dd4bc67b21e1dc600299a0c32fac2013c0334,images/train/894af15f849e1ff2eac7956701220433e4d8e3e3f17543daa41fdef61e560d04.jpg,rgb,323,138,896,1074,573,936,463064,5389a08bfa98b1e78e86e028a56abec68389a8a571d2166a2a5007f80fc7116b,cutouts/894af15f849e1ff2eac7956701220433e4d8e3e3f17543daa41fdef61e560d04.png,,OK,accepted,
8a0937b61df276d91dc029b451e04155bb3deb9410a5ca6aab4a611aeba402de,7774904460286,train,71e654c6daea19ca43ecae6fbc2afaa39b2136f60ac9f0a490a72ac27cc232fa,images/train/8a0937b61df276d91dc029b451e04155bb3deb9410a5ca6aab4a611aeba402de.jpg,rgb,471,167,729,1032,258,865,183060,5183ea71e2cad5b0da22a6f04372b312a11948ca5f980d674783a2ebf55aa24e,cutouts/8a0937b61df276d91dc029b451e04155bb3deb9410a5ca6aab4a611aeba402de.png,,OK,accepted,
8a59137009d655f802f42f9d52181ea2384cadb7a8d9b9a6a6804807341cd581,7773435930381,train,8b77dd89e651d8a1fd07566062391fed10dedd39a27e6d9edd73afa7fa97a607,images/train/8a59137009d655f802f42f9d52181ea2384cadb7a8d9b9a6a6804807341cd581.jpg,rgb,346,53,863,1110,517,1057,459039,545ecf53f9fbda0711f364094badb747b72454612264f1c629949ed8f8bad7e6,cutouts/8a59137009d655f802f42f9d52181ea2384cadb7a8d9b9a6a6804807341cd581.png,,OK,accepted,
8aa2fda96140c9aaa1b9b90e66b2429d6c51b23565a124da86d40ccbbb03b51a,650240073540,train,e4e62ac79fbfa03f623dbef47e1eefb54f0459e9f12ce77f9c1a388503588898,images/train/8aa2fda96140c9aaa1b9b90e66b2429d6c51b23565a124da86d40ccbbb03b51a.jpg,rgb,419,160,781,1053,362,893,254463,44969f9ebaefc7def78fd760f40a4ea8ae7ba801923b58d2afee6ffca50d6b60,cutouts/8aa2fda96140c9aaa1b9b90e66b2429d6c51b23565a124da86d40ccbbb03b51a.png,,OK,accepted,
8b2317f6b4ab762fabac86b980c5135815b047a39abcf3ed234f57f6e5bf02e5,7772314690019,train,c6170a547745e0478af5401316efb72bdb5ca5b8064b5dd911f9555d046da060,images/train/8b2317f6b4ab762fabac86b980c5135815b047a39abcf3ed234f57f6e5bf02e5.jpg,rgb,225,173,960,1030,735,857,530214,f598781e643b860c18669834519ff93ff75b0122478c3bca52014af3f781a762,cutouts/8b2317f6b4ab762fabac86b980c5135815b047a39abcf3ed234f57f6e5bf02e5.png,,OK,accepted,
8b63fe1025dddef0c566ad824beb7cf46e6626dd34a3c1f4a269e68d99c8af41,7896058503074,train,d3d317f6090a33394337e33377422d9430113b84cdccb08fbf546ffd8b3deb29,images/train/8b63fe1025dddef0c566ad824beb7cf46e6626dd34a3c1f4a269e68d99c8af41.jpg,rgb,192,90,1007,1110,815,1020,677296,5858bda83e0dad0f8d7931c87c49320cfb01286d5a29fd851c800bab172ed767,cutouts/8b63fe1025dddef0c566ad824beb7cf46e6626dd34a3c1f4a269e68d99c8af41.png,,OK,accepted,
8bb4418a0589604c659deea5a14a33d9352c5ed48172e663745f22e4fa07e23a,7770109740123,train,6efb7fd4b45dd30aa1aa97f2ea9f75be4dd365036bca5f9a998860d0866e8693,images/train/8bb4418a0589604c659deea5a14a33d9352c5ed48172e663745f22e4fa07e23a.jpg,rgb,246,146,974,1051,728,905,558469,9aa87c10728e690fd59ea76fc8879c5373e3af910222f65b5a63fc5ec2ca8137,cutouts/8bb4418a0589604c659deea5a14a33d9352c5ed48172e663745f22e4fa07e23a.png,,OK,accepted,
8bef77c327762a2cb844ac8f3471aa67b89efe2e8003390f679aa6bc23356993,0799192522864,train,502f4a1f5a0a15f9ec9e7f7d946702e03d3f969911e59468326c290c71876643,images/train/8bef77c327762a2cb844ac8f3471aa67b89efe2e8003390f679aa6bc23356993.jpg,rgb,266,146,1001,1045,735,899,543602,fd425b4b8d366c51a4d962a4f4e5001e73c6114c14a9042dfe247a5b17f91fce,cutouts/8bef77c327762a2cb844ac8f3471aa67b89efe2e8003390f679aa6bc23356993.png,,OK,accepted,
8c483fde31378ca43c563cfcbf51cde96b7f9046336bd06ae70a5db338198899,7770109740178,train,d3f90766d4fd6024e933c90aebaf12cea79bda9448d5a91b43cc483a477850f0,images/train/8c483fde31378ca43c563cfcbf51cde96b7f9046336bd06ae70a5db338198899.jpg,rgb,437,234,767,953,330,719,193641,1350719e69b7de8023d97083c25b6f18bbefcf4cc98ef762e48df3d43db1b27f,cutouts/8c483fde31378ca43c563cfcbf51cde96b7f9046336bd06ae70a5db338198899.png,,OK,accepted,
8d612083ad7321e9ca1a611dc81d6f1ef96d42e85571fd8ac48c4e679b681697,855958006686,train,c0e47ad265d6817e6dc1ad9ea3a873517654bd915989d9763b4dc9ba85ac0207,images/train/8d612083ad7321e9ca1a611dc81d6f1ef96d42e85571fd8ac48c4e679b681697.jpg,rgb,321,68,879,1134,558,1066,503647,02dac283d5e1cd19c1b1703fc0ff8b4438a7ac5024e373e43521286a26682bea,cutouts/8d612083ad7321e9ca1a611dc81d6f1ef96d42e85571fd8ac48c4e679b681697.png,,OK,accepted,
8d93a8b1c6a27f83945d340b47fe7f675944f4fb8c8f156a155d3841408a631e,7774440391617,train,4e795a3527ad6029ff00728704b9aa27ac2d7e9abe38ac5414ec7b6121d54c94,images/train/8d93a8b1c6a27f83945d340b47fe7f675944f4fb8c8f156a155d3841408a631e.jpg,rgb,266,176,911,1064,645,888,370367,cef00b618c6835547fd4cd34b76b431449dc4205ed9a08bce5e19370de20da37,cutouts/8d93a8b1c6a27f83945d340b47fe7f675944f4fb8c8f156a155d3841408a631e.png,,OK,accepted,
8dc925bff9da8cd687d5c3e39521534277b0899e448be5b30a0848dbe516cd9c,07896058500233,train,64f1c89b981ac23bbe642bd20c9aff660655a26d69703c6fea72627a43de4e0f,images/train/8dc925bff9da8cd687d5c3e39521534277b0899e448be5b30a0848dbe516cd9c.jpg,rgb,342,198,827,986,485,788,325256,c81c49f108079948e1f509c0251d876dbdd7009c5a23e5b7e9220f4e7c54aeb0,cutouts/8dc925bff9da8cd687d5c3e39521534277b0899e448be5b30a0848dbe516cd9c.png,,OK,accepted,
8eb5c7cca9061ea812b4e0001a111f1b56590ff2de10d15a27a0720f116e9dd0,3501119,train,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,images/train/8eb5c7cca9061ea812b4e0001a111f1b56590ff2de10d15a27a0720f116e9dd0.jpg,rgb,166,115,992,1076,826,961,224262,26191b77fe6b9843b4afbde7d43f2ebc7c97aebf48f631885299c96add8e393e,cutouts/8eb5c7cca9061ea812b4e0001a111f1b56590ff2de10d15a27a0720f116e9dd0.png,,OK,accepted,
8f36c5528904c860251d22e42fecafd21e5c62856c88e0ed2ed77facf9aecdcb,7896770982591,train,3625e5819aa52b846e8d82ea5161c8c90e743ef495502222c6952c680966dd32,images/train/8f36c5528904c860251d22e42fecafd21e5c62856c88e0ed2ed77facf9aecdcb.jpg,rgb,163,250,1037,946,874,696,546123,e75df05150a65e0b78a069200e38a8392f94190785b7f85afb3bc9faf40ff45b,cutouts/8f36c5528904c860251d22e42fecafd21e5c62856c88e0ed2ed77facf9aecdcb.png,,OK,accepted,
